reference,edition_id,sender_id,sender,receiver_id,receiver,date,place_id,place
https://edition-humboldt.de/H0016621,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1854-11-24,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016463,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1854-12-14,http://sws.geonames.org/1275339,Bombay
https://edition-humboldt.de/H0016519,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1854-12-24,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016453,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1855-04-24,http://sws.geonames.org/1273467,Darjeeling
https://edition-humboldt.de/H0019124,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118755234,Adolph von Schlagintweit,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1855-05-07,,
https://edition-humboldt.de/H0019716,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1855-07-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016520,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1855-09-14,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016618,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1855-12-03,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019130,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118755234,Adolph von Schlagintweit,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1855-12-15,,
https://edition-humboldt.de/H0016471,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-03-22,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016472,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-03-22,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016475,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-05-16,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016605,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-05-25,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016474,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-05-27,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016442,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118755234,Adolph von Schlagintweit,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1856-06-15,,
https://edition-humboldt.de/H0016533,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1856-08-03,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016706,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-08-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016478,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-09-09,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016612,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-09-25,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016455,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118795090,"Robert, Freiherr von Schlagintweit",http://d-nb.info/gnd/118554700,Alexander von Humboldt,1856-09-26,http://sws.geonames.org/1264976,Leh
https://edition-humboldt.de/H0016476,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1856-12-09,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016446,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1856-12-11,,
https://edition-humboldt.de/H0019128,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1856-12-27,http://sws.geonames.org/1172451,Lahore
https://edition-humboldt.de/H0016490,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1857-01-28,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016705,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1857-02-07,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016464,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1857-03-07,,
https://edition-humboldt.de/H0016564,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1857-03-10,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016489,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1857-04-16,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019123,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1857-06-08,http://sws.geonames.org/3165185,Triest
https://edition-humboldt.de/H0016447,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1857-06-17,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016436,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118535994,"Friedrich Wilhelm IV., König von Preußen",1857-06-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016435,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118535994,"Friedrich Wilhelm IV., König von Preußen",1857-07-31,,
https://edition-humboldt.de/H0016488,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1857-09-22,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016495,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1857-10-02,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016484,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1857-11-14,http://sws.geonames.org/2852458,Potsdam
https://edition-humboldt.de/H0016466,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,1857-12-01,http://sws.geonames.org/2852458,Potsdam
https://edition-humboldt.de/H0016483,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1858-01-01,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016445,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118795090,"Robert, Freiherr von Schlagintweit",http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-01-04,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016479,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1858-01-08,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016449,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118795090,"Robert, Freiherr von Schlagintweit",http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-02-12,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0017988,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118795090,"Robert, Freiherr von Schlagintweit",1858-03-05,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016532,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-03-25,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0017987,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118795090,"Robert, Freiherr von Schlagintweit",http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-04-14,http://sws.geonames.org/2812482,Weimar
https://edition-humboldt.de/H0016492,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1858-05-02,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016480,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1858-05-03,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016537,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-05-07,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016457,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118795090,"Robert, Freiherr von Schlagintweit",http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-05-19,http://sws.geonames.org/2643743,London
https://edition-humboldt.de/H0016521,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-06-21,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016437,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-07-21,http://sws.geonames.org/2643743,London
https://edition-humboldt.de/H0016444,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-07-22,http://sws.geonames.org/2643743,London
https://edition-humboldt.de/H0019129,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118795090,"Robert, Freiherr von Schlagintweit",1858-10-04,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016494,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1858-12-27,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016565,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1858-12-28,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016451,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1859-03-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016467,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1859-03-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016438,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1859-03-24,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016454,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1859-03-26,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016460,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/119074117,Hermann Schlagintweit-Sakünlünski,1859-04-02,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016496,#d238c5bd-a978-475e-8784-58ce7ec82010,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1859-04-16,http://sws.geonames.org/2950159,
